,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
24,0.3854,0.4257,0.4597,0.4891,0.5149,0.5381,0.5590,0.5780,0.5955,0.6118,0.6268,0.6410,0.6542,0.6667,0.6785,0.6897,0.7003,0.7105,0.7202,0.7295,0.7384,0.7469,0.7551,0.7631,0.7707,0.7781,0.7852,0.7921,0.7989,0.8054,0.8117,0.8178,0.8238,0.8296,0.8352,0.8407,0.8461,0.8514,0.8565,0.8615,0.8664,0.8712,0.8758,0.8804,0.8849,0.8893,0.8936,0.8978,0.9020,0.9060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898
25,0.3927,0.4331,0.4671,0.4965,0.5223,0.5455,0.5664,0.5854,0.6029,0.6191,0.6342,0.6483,0.6616,0.6741,0.6859,0.6971,0.7077,0.7179,0.7276,0.7368,0.7457,0.7543,0.7625,0.7704,0.7781,0.7855,0.7926,0.7995,0.8062,0.8127,0.8191,0.8252,0.8312,0.8370,0.8426,0.8481,0.8535,0.8587,0.8639,0.8689,0.8738,0.8785,0.8832,0.8878,0.8923,0.8967,0.9010,0.9052,0.9094,0.9134,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102
26,0.3999,0.4402,0.4742,0.5036,0.5295,0.5526,0.5735,0.5926,0.6101,0.6263,0.6414,0.6555,0.6687,0.6812,0.6930,0.7042,0.7149,0.7250,0.7347,0.7440,0.7529,0.7614,0.7697,0.7776,0.7852,0.7926,0.7998,0.8067,0.8134,0.8199,0.8262,0.8323,0.8383,0.8441,0.8498,0.8553,0.8606,0.8659,0.8710,0.8760,0.8809,0.8857,0.8904,0.8950,0.8994,0.9038,0.9081,0.9124,0.9165,0.9206,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306,0.5306
27,0.4068,0.4471,0.4811,0.5105,0.5364,0.5595,0.5804,0.5995,0.6170,0.6332,0.6483,0.6624,0.6756,0.6881,0.6999,0.7111,0.7218,0.7319,0.7416,0.7509,0.7598,0.7683,0.7766,0.7845,0.7921,0.7995,0.8067,0.8136,0.8203,0.8268,0.8331,0.8392,0.8452,0.8510,0.8567,0.8622,0.8676,0.8728,0.8779,0.8829,0.8878,0.8926,0.8973,0.9019,0.9064,0.9107,0.9151,0.9193,0.9234,0.9275,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510,0.5510
28,0.4135,0.4538,0.4878,0.5172,0.5431,0.5662,0.5871,0.6062,0.6237,0.6399,0.6550,0.6691,0.6823,0.6948,0.7066,0.7178,0.7285,0.7386,0.7483,0.7576,0.7665,0.7751,0.7833,0.7912,0.7989,0.8062,0.8134,0.8203,0.8270,0.8335,0.8398,0.8459,0.8519,0.8577,0.8634,0.8689,0.8743,0.8795,0.8846,0.8896,0.8945,0.8993,0.9040,0.9086,0.9131,0.9175,0.9218,0.9260,0.9301,0.9342,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714
29,0.4200,0.4603,0.4943,0.5237,0.5496,0.5727,0.5936,0.6127,0.6302,0.6464,0.6615,0.6756,0.6888,0.7013,0.7131,0.7243,0.7350,0.7451,0.7548,0.7641,0.7730,0.7816,0.7898,0.7977,0.8054,0.8127,0.8199,0.8268,0.8335,0.8400,0.8463,0.8525,0.8584,0.8642,0.8699,0.8754,0.8808,0.8860,0.8911,0.8961,0.9010,0.9058,0.9105,0.9151,0.9196,0.9240,0.9283,0.9325,0.9366,0.9407,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918,0.5918
30,0.4263,0.4666,0.5006,0.5300,0.5559,0.5790,0.5999,0.6190,0.6365,0.6527,0.6678,0.6819,0.6952,0.7076,0.7194,0.7306,0.7413,0.7514,0.7611,0.7704,0.7793,0.7879,0.7961,0.8040,0.8117,0.8191,0.8262,0.8331,0.8398,0.8463,0.8526,0.8588,0.8647,0.8705,0.8762,0.8817,0.8871,0.8923,0.8974,0.9024,0.9073,0.9121,0.9168,0.9214,0.9259,0.9303,0.9346,0.9388,0.9429,0.9470,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122,0.6122
31,0.4324,0.4728,0.5068,0.5362,0.5620,0.5852,0.6061,0.6251,0.6426,0.6589,0.6739,0.6880,0.7013,0.7138,0.7256,0.7368,0.7474,0.7576,0.7673,0.7766,0.7855,0.7940,0.8022,0.8102,0.8178,0.8252,0.8323,0.8392,0.8459,0.8525,0.8588,0.8649,0.8709,0.8767,0.8823,0.8878,0.8932,0.8985,0.9036,0.9086,0.9135,0.9183,0.9229,0.9275,0.9320,0.9364,0.9407,0.9449,0.9491,0.9531,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327,0.6327
32,0.4384,0.4787,0.5127,0.5421,0.5680,0.5911,0.6120,0.6311,0.6486,0.6648,0.6799,0.6940,0.7073,0.7197,0.7315,0.7427,0.7534,0.7635,0.7732,0.7825,0.7914,0.8000,0.8082,0.8161,0.8238,0.8312,0.8383,0.8452,0.8519,0.8584,0.8647,0.8709,0.8768,0.8826,0.8883,0.8938,0.8992,0.9044,0.9095,0.9145,0.9194,0.9242,0.9289,0.9335,0.9380,0.9424,0.9467,0.9509,0.9550,0.9591,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531,0.6531
33,0.4442,0.4845,0.5185,0.5479,0.5738,0.5969,0.6178,0.6369,0.6544,0.6706,0.6857,0.6998,0.7131,0.7256,0.7374,0.7486,0.7592,0.7693,0.7790,0.7883,0.7972,0.8058,0.8140,0.8219,0.8296,0.8370,0.8441,0.8510,0.8577,0.8642,0.8705,0.8767,0.8826,0.8884,0.8941,0.8996,0.9050,0.9102,0.9154,0.9204,0.9252,0.9300,0.9347,0.9393,0.9438,0.9482,0.9525,0.9567,0.9609,0.9649,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735,0.6735
34,0.4499,0.4902,0.5242,0.5536,0.5795,0.6026,0.6235,0.6426,0.6601,0.6763,0.6914,0.7055,0.7187,0.7312,0.7430,0.7542,0.7649,0.7750,0.7847,0.7940,0.8029,0.8114,0.8197,0.8276,0.8352,0.8426,0.8498,0.8567,0.8634,0.8699,0.8762,0.8823,0.8883,0.8941,0.8998,0.9053,0.9106,0.9159,0.9210,0.9260,0.9309,0.9357,0.9404,0.9449,0.9494,0.9538,0.9581,0.9624,0.9665,0.9706,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939,0.6939
35,0.4554,0.4957,0.5297,0.5591,0.5850,0.6081,0.6290,0.6481,0.6656,0.6818,0.6969,0.7110,0.7242,0.7367,0.7485,0.7597,0.7704,0.7805,0.7902,0.7995,0.8084,0.8169,0.8252,0.8331,0.8407,0.8481,0.8553,0.8622,0.8689,0.8754,0.8817,0.8878,0.8938,0.8996,0.9053,0.9108,0.9162,0.9214,0.9265,0.9315,0.9364,0.9412,0.9459,0.9505,0.9549,0.9593,0.9636,0.9679,0.9720,0.9761,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143
36,0.4608,0.5011,0.5351,0.5645,0.5904,0.6135,0.6344,0.6534,0.6710,0.6872,0.7023,0.7164,0.7296,0.7421,0.7539,0.7651,0.7757,0.7859,0.7956,0.8049,0.8138,0.8223,0.8305,0.8385,0.8461,0.8535,0.8606,0.8676,0.8743,0.8808,0.8871,0.8932,0.8992,0.9050,0.9106,0.9162,0.9215,0.9268,0.9319,0.9369,0.9418,0.9466,0.9513,0.9558,0.9603,0.9647,0.9690,0.9732,0.9774,0.9815,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347
